,num_decks_initial,running_count,expected_value,true_count,avg (dollars/hour)
566,4,46,31762.0,14.765432098765432,190.572
567,4,47,37591.0,15.180124223602483,225.546
568,4,48,35801.0,15.6,214.80599999999998
569,4,49,41062.0,16.025157232704405,246.37199999999999
570,4,50,38391.0,16.455696202531648,230.346
571,4,51,44247.0,16.89171974522293,265.48199999999997
572,4,52,47366.0,17.333333333333332,284.19599999999997
573,4,53,46782.0,17.780645161290323,280.692
574,4,54,49962.0,18.233766233766232,299.772
575,4,55,55621.0,18.692810457516337,333.726
576,4,56,49344.0,19.157894736842103,296.06399999999996
577,4,57,52715.0,19.62913907284768,316.28999999999996
578,4,58,58135.0,20.106666666666666,348.81
579,4,59,64932.0,20.59060402684564,389.592
580,4,60,62750.0,21.08108108108108,376.5
581,4,61,67265.0,21.578231292517007,403.59
582,4,62,63738.0,22.08219178082192,382.428
583,4,63,64400.0,22.593103448275865,386.4
584,4,64,65575.0,23.11111111111111,393.45
585,4,65,74050.0,23.63636363636364,444.29999999999995
586,4,66,76593.0,24.16901408450704,459.558
587,4,67,72010.0,24.709219858156025,432.06
588,4,68,80927.0,25.257142857142856,485.56199999999995
589,4,69,82435.0,25.812949640287773,494.60999999999996
590,4,70,82387.0,26.3768115942029,494.322
591,4,71,96839.0,26.94890510948905,581.034
592,4,72,92067.0,27.52941176470588,552.4019999999999
593,4,73,91981.0,28.11851851851852,551.886
594,4,74,94684.0,28.71641791044776,568.1039999999999
595,4,75,99752.0,29.32330827067669,598.512
596,4,76,99443.0,29.93939393939394,596.658
597,4,77,106432.0,30.56488549618321,638.592
598,4,78,113358.0,31.2,680.148
599,4,79,115102.0,31.84496124031008,690.612
600,3,0,-17401.0,0.0,-104.40599999999999
601,3,1,-20116.0,0.3354838709677419,-120.696
602,3,2,-17891.0,0.6753246753246753,-107.34599999999999
603,3,3,-18289.0,1.0196078431372548,-109.734
604,3,4,-18070.0,1.368421052631579,-108.42
605,3,5,-14972.0,1.7218543046357615,-89.832
606,3,6,-14060.0,2.08,-84.36
607,3,7,-15724.0,2.442953020134228,-94.344
608,3,8,-13401.0,2.8108108108108105,-80.40599999999999
609,3,9,-12176.0,3.183673469387755,-73.056
610,3,10,-10407.0,3.561643835616439,-62.442
611,3,11,-11200.0,3.944827586206897,-67.2
612,3,12,-9980.0,4.333333333333333,-59.879999999999995
613,3,13,-7033.0,4.727272727272728,-42.198
614,3,14,-6421.0,5.126760563380282,-38.525999999999996
615,3,15,723.0,5.531914893617021,4.338
616,3,16,-2418.0,5.942857142857142,-14.508
617,3,17,827.0,6.359712230215828,4.962
618,3,18,-964.0,6.782608695652174,-5.784
619,3,19,2186.0,7.211678832116789,13.116
620,3,20,4734.0,7.647058823529411,28.404
621,3,21,4444.0,8.088888888888889,26.663999999999998
622,3,22,3874.0,8.53731343283582,23.244
623,3,23,7962.0,8.99248120300752,47.772
624,3,24,12812.0,9.454545454545457,76.872
625,3,25,11123.0,9.923664122137405,66.738
626,3,26,13162.0,10.4,78.972
627,3,27,14491.0,10.883720930232558,86.946
628,3,28,17503.0,11.375,105.018
629,3,29,24018.0,11.874015748031496,144.108
630,3,30,22653.0,12.38095238095238,135.918
631,3,31,20737.0,12.896,124.422
632,3,32,25825.0,13.419354838709678,154.95
633,3,33,27166.0,13.951219512195122,162.99599999999998
634,3,34,27321.0,14.491803278688524,163.926
635,3,35,30759.0,15.041322314049586,184.554
636,3,36,33682.0,15.6,202.09199999999998
637,3,37,35833.0,16.168067226890756,214.998
638,3,38,40932.0,16.74576271186441,245.59199999999998
639,3,39,39629.0,17.333333333333332,237.774
640,3,40,43524.0,17.93103448275862,261.144
641,3,41,47305.0,18.539130434782606,283.83
642,3,42,50155.0,19.157894736842103,300.93
643,3,43,50302.0,19.787610619469028,301.812
644,3,44,56763.0,20.42857142857143,340.578
645,3,45,59823.0,21.08108108108108,358.938
646,3,46,61499.0,21.745454545454542,368.99399999999997
647,3,47,63291.0,22.42201834862385,379.746
648,3,48,66410.0,23.11111111111111,398.46
649,3,49,72648.0,23.813084112149536,435.888
650,3,50,72479.0,24.528301886792452,434.87399999999997
651,3,51,75518.0,25.257142857142856,453.108
652,3,52,77485.0,26.0,464.90999999999997
653,3,53,93570.0,26.75728155339806,561.42
654,3,54,83950.0,27.529411764705884,503.7
655,3,55,93156.0,28.31683168316832,558.9359999999999
656,3,56,97393.0,29.12,584.358
657,3,57,104311.0,29.93939393939394,625.866
658,3,58,101361.0,30.775510204081638,608.1659999999999
659,3,59,112978.0,31.62886597938144,677.8679999999999
660,2,0,-24147.0,0.0,-144.882
661,2,1,-20047.0,0.5048543689320388,-120.282
662,2,2,-22413.0,1.019607843137255,-134.47799999999998
663,2,3,-21354.0,1.5445544554455446,-128.124
664,2,4,-20243.0,2.08,-121.458
665,2,5,-15791.0,2.6262626262626263,-94.746
666,2,6,-17034.0,3.183673469387755,-102.204
667,2,7,-13739.0,3.752577319587629,-82.434
668,2,8,-13611.0,4.333333333333333,-81.666
669,2,9,-10747.0,4.926315789473684,-64.482
670,2,10,-6314.0,5.531914893617021,-37.884
671,2,11,-5351.0,6.150537634408602,-32.106
672,2,12,-5291.0,6.782608695652174,-31.746
673,2,13,-4034.0,7.428571428571429,-24.204
674,2,14,-1251.0,8.088888888888889,-7.505999999999999
675,2,15,5829.0,8.764044943820226,34.974
676,2,16,6709.0,9.454545454545457,40.254
677,2,17,7906.0,10.160919540229886,47.436
678,2,18,8703.0,10.883720930232558,52.217999999999996
679,2,19,13755.0,11.623529411764704,82.53
680,2,20,14357.0,12.38095238095238,86.142
681,2,21,23541.0,13.156626506024097,141.24599999999998
682,2,22,20852.0,13.951219512195122,125.112
683,2,23,24478.0,14.765432098765432,146.868
684,2,24,24497.0,15.6,146.982
685,2,25,30171.0,16.455696202531648,181.02599999999998
686,2,26,34045.0,17.333333333333332,204.26999999999998
687,2,27,39162.0,18.233766233766232,234.97199999999998
688,2,28,41376.0,19.157894736842103,248.256
689,2,29,43527.0,20.106666666666666,261.162
690,2,30,47877.0,21.08108108108108,287.262
691,2,31,53511.0,22.08219178082192,321.066
692,2,32,57298.0,23.11111111111111,343.788
693,2,33,64382.0,24.16901408450704,386.292
694,2,34,70010.0,25.257142857142856,420.06
695,2,35,72804.0,26.3768115942029,436.82399999999996
696,2,36,86650.0,27.52941176470588,519.9
697,2,37,86302.0,28.71641791044776,517.812
698,2,38,91913.0,29.93939393939394,551.478
699,2,39,95235.0,31.2,571.41
